ERR12319363.3042903 14.801
ERR12319363.3043528 7.00648
ERR12319363.3043979 7.75867
ERR12319363.3046313 10.7448
ERR12319363.3047622 9.44846
ERR12319363.30506 57.3581
ERR12319363.3058797 221.725
ERR12319363.3060900 9.03463
ERR12319363.3063069 9.47217
ERR12319363.306460 4.50453
ERR12319363.3079329 5.13875
ERR12319363.3082145 10.7398
ERR12319363.3082383 5.47905
ERR12319363.3087799 36.3827
ERR12319363.3115855 119.59
ERR12319363.3116621 4.6839
ERR12319363.3118711 3.65191
ERR12319363.3135560 69.1559
ERR12319363.3148156 9.44726
ERR12319363.3149876 7.26136
ERR12319363.3155578 5.48536
ERR12319363.3158032 24.1527
ERR12319363.3176108 15.6518
ERR12319363.3196121 111.026
ERR12319363.3197171 103.641
ERR12319363.3208195 13.8205
ERR12319363.3210366 13.9954
ERR12319363.3211769 102.041
ERR12319363.322603 15.5372
ERR12319363.3226390 13.0833
ERR12319363.323016 7.80319
ERR12319363.3239037 9.247
ERR12319363.3242712 419.58
ERR12319363.3244626 33.3423
ERR12319363.3250001 26.9379
ERR12319363.3263424 4.86903
ERR12319363.3263866 2.78268
ERR12319363.3272748 70.3449
ERR12319363.3274594 2.53023
ERR12319363.3300900 106.132
ERR12319363.3301234 25.7504
ERR12319363.3303251 15.9729
ERR12319363.3308684 142.703
ERR12319363.3327084 8.65096
ERR12319363.3350723 33.3084
ERR12319363.3351267 30.0391
ERR12319363.3356570 6.20866
ERR12319363.3362992 5.84331
ERR12319363.3365397 6.02443
ERR12319363.3387052 11.4181
ERR12319363.3390500 9.79121
ERR12319363.3403736 8.96548
ERR12319363.3404070 6.47638
ERR12319363.3404789 17.535
ERR12319363.3405152 9.93456
ERR12319363.3412843 6.4196
ERR12319363.3418005 16.2851
ERR12319363.342019 9.20562
ERR12319363.342632 11.8453
ERR12319363.3443438 34.0914
ERR12319363.3445942 10.9424
ERR12319363.345977 16.7559
ERR12319363.3460592 32.7673
ERR12319363.3462675 571.519
ERR12319363.3463830 58.4612
ERR12319363.3465505 10.9897
ERR12319363.3468107 463.355
ERR12319363.3470506 148.717
ERR12319363.347630 2.30026
ERR12319363.3479916 6.10114
ERR12319363.3488932 40.3004
ERR12319363.3503807 10.9941
ERR12319363.3504689 19.5018
ERR12319363.3512784 68.6588
ERR12319363.3513316 13.0753
ERR12319363.352953 25.1054
ERR12319363.3530882 24.1123
ERR12319363.3546170 20.638
ERR12319363.3548736 1315.53
ERR12319363.3552722 187.109
ERR12319363.3554096 29.2313
ERR12319363.3554474 12.5788
ERR12319363.3560510 35.1812
ERR12319363.3561884 3.96727
ERR12319363.3563795 41.4264
ERR12319363.3564403 76.8593
ERR12319363.3566595 8.03133
ERR12319363.3568408 13.2821
ERR12319363.3568667 59.7706
ERR12319363.3576800 6.8608
ERR12319363.3578474 11.1141
ERR12319363.3588357 164.124
ERR12319363.3593570 7.50322
ERR12319363.3598403 90.3696
ERR12319363.3604661 9.78476
ERR12319363.3606467 6.7038
ERR12319363.3615090 4.24626
ERR12319363.3615108 32.6808
ERR12319363.3618705 60.5954
ERR12319363.362008 214.936
ERR12319363.3621512 13.3261
